id,station_id,station_name,direction,beeline_dis,actual_dis,line_no,sort,lng,lat,create_time,update_time
143439,29051,太阳村尾,b'\x00',1096,1096,131,15,109.287389,24.364333,2020/12/12 3:00,2020/12/12 3:00
143440,29052,太阳屯,b'\x00',1012,1012,131,16,109.277778,24.366806,2020/12/12 3:00,2020/12/12 3:00
143441,29053,太阳村屯工村,b'\x00',676,676,131,17,109.271111,24.3665,2020/12/12 3:00,2020/12/12 3:00
143442,29054,太阳村,b'\x00',614,614,131,18,109.265056,24.3665,2020/12/12 3:00,2020/12/12 3:00
143443,29055,水泥厂道口,b'\x00',366,366,131,19,109.261444,24.3665,2020/12/12 3:00,2020/12/12 3:00
143444,29056,鱼峰水泥厂,b'\x00',365,365,131,20,109.258972,24.368889,2020/12/12 3:00,2020/12/12 3:00
143445,29057,鱼峰水泥厂,b'\x01',86,86,131,1,109.258917,24.369667,2020/12/12 3:00,2020/12/12 3:00
143446,29058,水泥厂道口,b'\x01',427,427,131,2,109.261056,24.366361,2020/12/12 3:00,2020/12/12 3:00
143447,29059,太阳村,b'\x01',422,422,131,3,109.265222,24.366389,2020/12/12 3:00,2020/12/12 3:00
143448,29060,太阳村屯工村,b'\x01',704,704,131,4,109.272167,24.366389,2020/12/12 3:00,2020/12/12 3:00
143449,29061,太阳屯,b'\x01',443,443,131,5,109.276528,24.366639,2020/12/12 3:00,2020/12/12 3:00
143450,29062,太阳村尾,b'\x01',1059,1059,131,6,109.286667,24.364333,2020/12/12 3:00,2020/12/12 3:00
143451,29063,万竹园,b'\x01',1087,1087,131,7,109.297389,24.364333,2020/12/12 3:00,2020/12/12 3:00
143452,29064,露塘路口,b'\x01',1070,1070,131,8,109.307889,24.365333,2020/12/12 3:00,2020/12/12 3:00
143453,29065,新圩西,b'\x01',461,461,131,9,109.312167,24.36675,2020/12/12 3:00,2020/12/12 3:00
143454,29066,新圩,b'\x01',383,383,131,10,109.315889,24.367361,2020/12/12 3:00,2020/12/12 3:00
143455,29067,罗家屯翡翠谷山庄,b'\x01',1484,1484,131,11,109.329806,24.363222,2020/12/12 3:00,2020/12/12 3:00
143456,29068,和平新村,b'\x01',743,743,131,12,109.335361,24.358861,2020/12/12 3:00,2020/12/12 3:00
143457,29069,和平村东,b'\x01',455,455,131,13,109.339528,24.357333,2020/12/12 3:00,2020/12/12 3:00
143458,29070,柳太路中,b'\x01',797,797,131,14,109.347389,24.357139,2020/12/12 3:00,2020/12/12 3:00
143459,29071,邱家村,b'\x01',385,385,131,15,109.351028,24.356139,2020/12/12 3:00,2020/12/12 3:00
143460,29072,磨太路口,b'\x01',481,481,131,16,109.35525,24.354167,2020/12/12 3:00,2020/12/12 3:00
143461,29073,十一冶二区,b'\x01',1518,1518,131,17,109.358806,24.340917,2020/12/12 3:00,2020/12/12 3:00
143462,29074,福馨苑,b'\x01',1162,1162,131,18,109.369944,24.338472,2020/12/12 3:00,2020/12/12 3:00
143463,29075,河西路口,b'\x01',961,961,131,19,109.372944,24.330278,2020/12/12 3:00,2020/12/12 3:00
143464,29076,西环路口,b'\x01',1057,1057,131,20,109.377667,24.321806,2020/12/12 3:00,2020/12/12 3:00
143465,31395,旅游集散中心,b'\x00',0,0,901,1,109.444278,24.322778,2020/12/12 3:00,2020/12/12 3:00
143466,31396,华展华园南门,b'\x00',724,724,901,2,109.450806,24.320139,2020/12/12 3:00,2020/12/12 3:00
143467,31397,静兰小区西门,b'\x00',566,566,901,3,109.455722,24.322556,2020/12/12 3:00,2020/12/12 3:00
143468,31398,交警支队,b'\x00',1120,1120,901,4,109.450417,24.331389,2020/12/12 3:00,2020/12/12 3:00
143469,31399,万象城,b'\x00',803,803,901,5,109.444556,24.326528,2020/12/12 3:00,2020/12/12 3:00
143470,31400,市人民医院,b'\x00',412,412,901,6,109.4405,24.326222,2020/12/12 3:00,2020/12/12 3:00
143471,31401,文昌路西,b'\x00',1049,1049,901,7,109.430194,24.325417,2020/12/12 3:00,2020/12/12 3:00
143472,31402,市民广场市政务服务中心,b'\x00',908,908,901,8,109.42225,24.329194,2020/12/12 3:00,2020/12/12 3:00
143473,31403,广场路中瑞口腔,b'\x00',1679,1679,901,9,109.407278,24.32275,2020/12/12 3:00,2020/12/12 3:00
143474,31404,市妇幼保健院,b'\x00',326,326,901,10,109.4045,24.321278,2020/12/12 3:00,2020/12/12 3:00
143475,31405,工贸大厦柳州宾馆,b'\x00',646,646,901,11,109.40625,24.315694,2020/12/12 3:00,2020/12/12 3:00
143476,31406,河南桥头银泰城,b'\x00',850,850,901,12,109.405556,24.308083,2020/12/12 3:00,2020/12/12 3:00
143477,31407,飞鹅商城华地工贸,b'\x00',555,555,901,13,109.400139,24.307333,2020/12/12 3:00,2020/12/12 3:00
143478,31408,延安大酒店汽车南站商贸城,b'\x00',1132,1132,901,14,109.389222,24.309472,2020/12/12 3:00,2020/12/12 3:00
143479,31409,火车站东广场,b'\x00',460,460,901,15,109.384833,24.308417,2020/12/12 3:00,2020/12/12 3:00
143480,31410,南站路中,b'\x00',358,358,901,16,109.382194,24.306278,2020/12/12 3:00,2020/12/12 3:00
143481,31411,机务段,b'\x00',308,308,901,17,109.381167,24.303667,2020/12/12 3:00,2020/12/12 3:00
143482,31412,柳州铁一中,b'\x00',527,527,901,18,109.386361,24.303417,2020/12/12 3:00,2020/12/12 3:00
143483,31413,红光小区,b'\x00',452,452,901,19,109.390806,24.303111,2020/12/12 3:00,2020/12/12 3:00
143484,31414,飞鹅商城华地工贸,b'\x00',687,687,901,20,109.39575,24.307333,2020/12/12 3:00,2020/12/12 3:00
143485,31415,飞鹅路东,b'\x00',454,454,901,21,109.400139,24.306528,2020/12/12 3:00,2020/12/12 3:00
143486,31416,鱼峰路健民医院,b'\x00',549,549,901,22,109.405556,24.306611,2020/12/12 3:00,2020/12/12 3:00
143487,31417,工贸大厦柳州宾馆,b'\x00',878,878,901,23,109.406333,24.314472,2020/12/12 3:00,2020/12/12 3:00
143488,31418,广场东通道,b'\x00',570,570,901,24,109.407417,24.3195,2020/12/12 3:00,2020/12/12 3:00
143489,31419,市民广场市政务服务中心,b'\x00',1782,1782,901,25,109.422194,24.328167,2020/12/12 3:00,2020/12/12 3:00
143490,31420,文昌路西,b'\x00',782,782,901,26,109.429139,24.325111,2020/12/12 3:00,2020/12/12 3:00
143491,31421,文昌路中,b'\x00',361,361,901,27,109.432694,24.325361,2020/12/12 3:00,2020/12/12 3:00
143492,31422,市人民医院,b'\x00',721,721,901,28,109.439778,24.325917,2020/12/12 3:00,2020/12/12 3:00
143493,31423,市公安局,b'\x00',816,816,901,29,109.447611,24.327611,2020/12/12 3:00,2020/12/12 3:00
143494,31424,交警支队,b'\x00',473,473,901,30,109.449972,24.331278,2020/12/12 3:00,2020/12/12 3:00
143495,31425,静兰小区西门,b'\x00',1021,1021,901,31,109.455639,24.323694,2020/12/12 3:00,2020/12/12 3:00
143496,31426,华展华园南门,b'\x00',544,544,901,32,109.451833,24.32025,2020/12/12 3:00,2020/12/12 3:00
143497,31427,旅游集散中心,b'\x00',827,827,901,33,109.444194,24.322861,2020/12/12 3:00,2020/12/12 3:00
143498,24843,柳职院官塘校区,b'\x00',0,0,6021,1,109.529778,24.407333,2020/12/12 3:00,2020/12/12 3:00
143499,24844,铁道职院,b'\x00',1044,1044,6021,2,109.525917,24.398639,2020/12/12 3:00,2020/12/12 3:00
143500,24845,柳州城职院,b'\x00',1215,1215,6021,3,109.521694,24.388417,2020/12/12 3:00,2020/12/12 3:00
143501,24846,广场路,b'\x00',13688,13688,6021,4,109.407556,24.322778,2020/12/12 3:00,2020/12/12 3:00
143502,24847,广场东通道,b'\x01',315,315,6021,1,109.407389,24.319944,2020/12/12 3:00,2020/12/12 3:00
143503,24848,柳州城职院,b'\x01',14039,14039,6021,2,109.522667,24.389778,2020/12/12 3:00,2020/12/12 3:00
143504,24849,铁道职院,b'\x01',972,972,6021,3,109.526,24.397972,2020/12/12 3:00,2020/12/12 3:00
143505,24850,柳职院官塘校区,b'\x01',978,978,6021,4,109.5295,24.406167,2020/12/12 3:00,2020/12/12 3:00
143506,31161,海川家具市场香兰公交,b'\x00',0,0,391,1,109.399722,24.391306,2020/12/12 3:00,2020/12/12 3:00
143507,31162,鹧鸪江路口,b'\x00',1024,1024,391,2,109.405833,24.383972,2020/12/12 3:00,2020/12/12 3:00
143508,31163,三十九中学,b'\x00',933,933,391,3,109.405722,24.375583,2020/12/12 3:00,2020/12/12 3:00
143509,31164,雀儿山路小学,b'\x00',363,363,391,4,109.402167,24.376,2020/12/12 3:00,2020/12/12 3:00
143510,31165,雀儿山公园北门,b'\x00',601,601,391,5,109.396278,24.375333,2020/12/12 3:00,2020/12/12 3:00
143511,31166,前锋路口,b'\x00',495,495,391,6,109.392583,24.372417,2020/12/12 3:00,2020/12/12 3:00
143512,31167,柳北文化商业广场,b'\x00',698,698,391,7,109.393833,24.36625,2020/12/12 3:00,2020/12/12 3:00
143513,31168,区三建,b'\x00',410,410,391,8,109.394889,24.362694,2020/12/12 3:00,2020/12/12 3:00
143514,31169,北雀红碑路口,b'\x00',586,586,391,9,109.396028,24.357528,2020/12/12 3:00,2020/12/12 3:00
143515,31170,十九中学,b'\x00',373,373,391,10,109.399417,24.356222,2020/12/12 3:00,2020/12/12 3:00
143516,31171,红卫仓建材市场,b'\x00',357,357,391,11,109.402944,24.356167,2020/12/12 3:00,2020/12/12 3:00
143517,31172,二安,b'\x00',405,405,391,12,109.406111,24.353944,2020/12/12 3:00,2020/12/12 3:00
143518,31173,白沙立交桥,b'\x00',372,372,391,13,109.405833,24.350611,2020/12/12 3:00,2020/12/12 3:00
143519,31174,欧雅城市广场,b'\x00',796,796,391,14,109.40525,24.343472,2020/12/12 3:00,2020/12/12 3:00
143520,31175,恒达巴士公司,b'\x00',933,933,391,15,109.404611,24.335111,2020/12/12 3:00,2020/12/12 3:00
143521,31176,火车北站,b'\x00',303,303,391,16,109.404417,24.332389,2020/12/12 3:00,2020/12/12 3:00
143522,31177,北站路,b'\x00',638,638,391,17,109.406889,24.327111,2020/12/12 3:00,2020/12/12 3:00
143523,31178,弯塘路北,b'\x00',783,783,391,18,109.412778,24.322556,2020/12/12 3:00,2020/12/12 3:00
143524,31179,弯塘路南,b'\x00',443,443,391,19,109.412444,24.318583,2020/12/12 3:00,2020/12/12 3:00
143525,31180,市中医院,b'\x00',431,431,391,20,109.408694,24.320417,2020/12/12 3:00,2020/12/12 3:00
143526,31181,北站路,b'\x00',744,744,391,21,109.407083,24.326944,2020/12/12 3:00,2020/12/12 3:00
143527,31182,火车北站,b'\x00',572,572,391,22,109.404472,24.3315,2020/12/12 3:00,2020/12/12 3:00
143528,31183,恒达巴士公司,b'\x00',309,309,391,23,109.404667,24.334278,2020/12/12 3:00,2020/12/12 3:00
143529,31184,欧雅城市广场,b'\x00',988,988,391,24,109.40525,24.343139,2020/12/12 3:00,2020/12/12 3:00
143530,31185,白沙立交桥,b'\x00',785,785,391,25,109.405917,24.350167,2020/12/12 3:00,2020/12/12 3:00
143531,31186,红卫仓建材市场,b'\x00',704,704,391,26,109.403889,24.356222,2020/12/12 3:00,2020/12/12 3:00
143532,31187,十九中学,b'\x00',349,349,391,27,109.400444,24.356111,2020/12/12 3:00,2020/12/12 3:00
143533,31188,北雀红碑路口,b'\x00',410,410,391,28,109.396472,24.356833,2020/12/12 3:00,2020/12/12 3:00
143534,31189,区三建,b'\x00',485,485,391,29,109.395056,24.361,2020/12/12 3:00,2020/12/12 3:00
143535,31190,柳北文化商业广场,b'\x00',569,569,391,30,109.394,24.366028,2020/12/12 3:00,2020/12/12 3:00
143536,31191,前锋路口,b'\x00',681,681,391,31,109.392667,24.372028,2020/12/12 3:00,2020/12/12 3:00
143537,31192,雀儿山公园北门,b'\x00',438,438,391,32,109.395611,24.374917,2020/12/12 3:00,2020/12/12 3:00
143538,31193,雀儿山路小学,b'\x00',564,564,391,33,109.400972,24.376278,2020/12/12 3:00,2020/12/12 3:00
143539,31194,三十九中学,b'\x00',373,373,391,34,109.404583,24.375611,2020/12/12 3:00,2020/12/12 3:00
143540,31195,鹧鸪江路口,b'\x00',821,821,391,35,109.406528,24.382778,2020/12/12 3:00,2020/12/12 3:00
143541,31196,海川家具市场香兰公交,b'\x00',1161,1161,391,36,109.400056,24.391389,2020/12/12 3:00,2020/12/12 3:00
143542,30476,大桥公交站,b'\x00',0,0,651,1,109.433444,24.263833,2020/12/12 3:00,2020/12/12 3:00
143543,30477,莲花客运站,b'\x00',304,304,651,2,109.431694,24.266056,2020/12/12 3:00,2020/12/12 3:00
143544,30478,宝莲商贸城,b'\x00',859,859,651,3,109.433833,24.273528,2020/12/12 3:00,2020/12/12 3:00
143545,30479,商校,b'\x00',416,416,651,4,109.433389,24.27725,2020/12/12 3:00,2020/12/12 3:00
143546,30480,鸡喇路口广西脑科医院,b'\x00',256,256,651,5,109.433389,24.279556,2020/12/12 3:00,2020/12/12 3:00
143547,30481,龙泉路中,b'\x00',504,504,651,6,109.437889,24.281472,2020/12/12 3:00,2020/12/12 3:00
143548,30482,龙泉路东,b'\x00',229,229,651,7,109.440139,24.281667,2020/12/12 3:00,2020/12/12 3:00
143549,30483,九头山路东,b'\x00',377,377,651,8,109.441083,24.284944,2020/12/12 3:00,2020/12/12 3:00
143550,30484,十三中东校区,b'\x00',356,356,651,9,109.437944,24.286389,2020/12/12 3:00,2020/12/12 3:00
143551,30485,九头山路口,b'\x00',299,299,651,10,109.435028,24.286806,2020/12/12 3:00,2020/12/12 3:00
143552,30486,白云小区,b'\x00',657,657,651,11,109.433306,24.2925,2020/12/12 3:00,2020/12/12 3:00
143553,30487,香榭花都,b'\x00',387,387,651,12,109.4295,24.29225,2020/12/12 3:00,2020/12/12 3:00
143554,30488,丽阳天下小区,b'\x00',324,324,651,13,109.426611,24.291,2020/12/12 3:00,2020/12/12 3:00
143555,30489,荣军蝴蝶山路口,b'\x00',208,208,651,14,109.424833,24.291944,2020/12/12 3:00,2020/12/12 3:00
143556,30490,金地市场,b'\x00',433,433,651,15,109.422833,24.295389,2020/12/12 3:00,2020/12/12 3:00
143557,30491,广西假肢康复中心永意山语城,b'\x00',505,505,651,16,109.419778,24.298972,2020/12/12 3:00,2020/12/12 3:00
143558,30492,荣军医院,b'\x00',467,467,651,17,109.417333,24.302528,2020/12/12 3:00,2020/12/12 3:00
143559,30493,荣军屏山路口,b'\x00',188,188,651,18,109.416361,24.303972,2020/12/12 3:00,2020/12/12 3:00
143560,30494,岩村路口,b'\x00',237,237,651,19,109.41425,24.304889,2020/12/12 3:00,2020/12/12 3:00
143561,30495,青少年宫,b'\x00',233,233,651,20,109.412889,24.303194,2020/12/12 3:00,2020/12/12 3:00
143562,30496,乐群路中,b'\x00',360,360,651,21,109.409944,24.301389,2020/12/12 3:00,2020/12/12 3:00
143563,30497,乐群路西,b'\x00',501,501,651,22,109.405111,24.302333,2020/12/12 3:00,2020/12/12 3:00
143564,30498,文笔路汽车总站亚朵酒店,b'\x00',377,377,651,23,109.401417,24.301917,2020/12/12 3:00,2020/12/12 3:00
143565,30499,市二空医院,b'\x00',380,380,651,24,109.397722,24.301333,2020/12/12 3:00,2020/12/12 3:00
143566,30500,红光小区,b'\x00',576,576,651,25,109.392333,24.302972,2020/12/12 3:00,2020/12/12 3:00
143567,30501,柳州铁一中,b'\x00',508,508,651,26,109.387361,24.303556,2020/12/12 3:00,2020/12/12 3:00
143568,30502,机务段,b'\x00',445,445,651,27,109.382972,24.303667,2020/12/12 3:00,2020/12/12 3:00
143569,30503,南站路中,b'\x00',251,251,651,28,109.381889,24.305694,2020/12/12 3:00,2020/12/12 3:00
143570,30504,火车站东广场,b'\x00',478,478,651,29,109.385611,24.308333,2020/12/12 3:00,2020/12/12 3:00
143571,30505,延安大酒店汽车南站商贸城,b'\x00',564,564,651,30,109.391167,24.3085,2020/12/12 3:00,2020/12/12 3:00
143572,30506,红光路中,b'\x00',428,428,651,31,109.394917,24.306722,2020/12/12 3:00,2020/12/12 3:00
143573,30507,市二空医院,b'\x00',479,479,651,32,109.394889,24.302417,2020/12/12 3:00,2020/12/12 3:00
143574,30508,城站路东,b'\x00',479,479,651,33,109.398306,24.299444,2020/12/12 3:00,2020/12/12 3:00
143575,30509,银桐路口,b'\x00',755,755,651,34,109.40575,24.299611,2020/12/12 3:00,2020/12/12 3:00
143576,30510,乐群路西,b'\x00',297,297,651,35,109.404556,24.302056,2020/12/12 3:00,2020/12/12 3:00
143577,30511,乐群路中,b'\x00',342,342,651,36,109.407833,24.301333,2020/12/12 3:00,2020/12/12 3:00
143578,30512,青少年宫,b'\x00',310,310,651,37,109.410861,24.30175,2020/12/12 3:00,2020/12/12 3:00
143579,30513,岩村路口,b'\x00',319,319,651,38,109.413306,24.303556,2020/12/12 3:00,2020/12/12 3:00
143580,30514,岩村小学,b'\x00',242,242,651,39,109.415583,24.302889,2020/12/12 3:00,2020/12/12 3:00
143581,30515,荣军医院,b'\x00',245,245,651,40,109.417611,24.301694,2020/12/12 3:00,2020/12/12 3:00
143582,30516,广西假肢康复中心永意山语城,b'\x00',466,466,651,41,109.420139,24.298194,2020/12/12 3:00,2020/12/12 3:00
143583,30517,金地市场,b'\x00',435,435,651,42,109.422778,24.295111,2020/12/12 3:00,2020/12/12 3:00
143584,30518,荣军蝴蝶山路口,b'\x00',382,382,651,43,109.4245,24.292056,2020/12/12 3:00,2020/12/12 3:00
143585,30519,丽阳天下小区,b'\x00',206,206,651,44,109.425694,24.290556,2020/12/12 3:00,2020/12/12 3:00
143586,30520,香榭花都,b'\x00',301,301,651,45,109.428361,24.29175,2020/12/12 3:00,2020/12/12 3:00
143587,30521,白云小区,b'\x00',364,364,651,46,109.431861,24.292472,2020/12/12 3:00,2020/12/12 3:00
143588,30522,蝴蝶山路口,b'\x00',262,262,651,47,109.434194,24.291444,2020/12/12 3:00,2020/12/12 3:00
143589,30523,九头山路口,b'\x00',525,525,651,48,109.435,24.286778,2020/12/12 3:00,2020/12/12 3:00
143590,30524,十三中东校区,b'\x00',369,369,651,49,109.438583,24.286167,2020/12/12 3:00,2020/12/12 3:00
143591,30525,九头山路东,b'\x00',312,312,651,50,109.441222,24.284722,2020/12/12 3:00,2020/12/12 3:00
143592,30526,龙泉路东,b'\x00',349,349,651,51,109.440417,24.281667,2020/12/12 3:00,2020/12/12 3:00
143593,30527,龙泉路中,b'\x00',219,219,651,52,109.43825,24.281694,2020/12/12 3:00,2020/12/12 3:00
143594,30528,鸡喇路口广西脑科医院,b'\x00',498,498,651,53,109.433778,24.279833,2020/12/12 3:00,2020/12/12 3:00
143595,30529,商校,b'\x00',293,293,651,54,109.433056,24.277278,2020/12/12 3:00,2020/12/12 3:00
143596,30530,宝莲商贸城,b'\x00',417,417,651,55,109.433556,24.273556,2020/12/12 3:00,2020/12/12 3:00
143597,30531,莲花客运站,b'\x00',790,790,651,56,109.43125,24.266778,2020/12/12 3:00,2020/12/12 3:00
143598,30532,大桥公交站,b'\x00',364,364,651,57,109.432944,24.263889,2020/12/12 3:00,2020/12/12 3:00
143599,30575,西环路口,b'\x00',0,0,141,1,109.378222,24.321417,2020/12/12 3:00,2020/12/12 3:00
143600,30576,鹅山公园,b'\x00',634,634,141,2,109.382361,24.317139,2020/12/12 3:00,2020/12/12 3:00
143601,30577,火车站西广场,b'\x00',443,443,141,3,109.382639,24.313167,2020/12/12 3:00,2020/12/12 3:00
143602,30578,建工队,b'\x00',464,464,141,4,109.379139,24.310472,2020/12/12 3:00,2020/12/12 3:00
143603,30579,红岩三区,b'\x00',433,433,141,5,109.375083,24.30925,2020/12/12 3:00,2020/12/12 3:00
143604,30580,车辆厂工人医院西院东门,b'\x00',402,402,141,6,109.371139,24.308889,2020/12/12 3:00,2020/12/12 3:00
143605,30581,龙屯立交工人医院西院,b'\x00',227,227,141,7,109.369417,24.307583,2020/12/12 3:00,2020/12/12 3:00
143606,30582,革新二区,b'\x00',343,343,141,8,109.372444,24.306194,2020/12/12 3:00,2020/12/12 3:00
143607,30583,南站路中,b'\x00',938,938,141,9,109.381667,24.305528,2020/12/12 3:00,2020/12/12 3:00
143608,30584,火车站东广场,b'\x00',507,507,141,10,109.385611,24.308333,2020/12/12 3:00,2020/12/12 3:00
143609,30585,延安大酒店汽车南站商贸城,b'\x00',645,645,141,11,109.391972,24.308194,2020/12/12 3:00,2020/12/12 3:00
143610,30586,连塘路,b'\x00',1541,1541,141,12,109.403056,24.317667,2020/12/12 3:00,2020/12/12 3:00
143611,30587,文惠路西,b'\x00',666,666,141,13,109.409556,24.318528,2020/12/12 3:00,2020/12/12 3:00
143612,30588,东门,b'\x00',515,515,141,14,109.412611,24.314833,2020/12/12 3:00,2020/12/12 3:00
143613,30589,文惠桥南,b'\x00',739,739,141,15,109.413333,24.308222,2020/12/12 3:00,2020/12/12 3:00
143614,30590,江滨公园华喜口腔,b'\x00',552,552,141,16,109.407889,24.308028,2020/12/12 3:00,2020/12/12 3:00
143615,30591,飞鹅二路,b'\x00',651,651,141,17,109.401472,24.307806,2020/12/12 3:00,2020/12/12 3:00
143616,30592,延安大酒店汽车南站商贸城,b'\x00',1256,1256,141,18,109.389222,24.309472,2020/12/12 3:00,2020/12/12 3:00
143617,30593,火车站东广场,b'\x00',460,460,141,19,109.384833,24.308417,2020/12/12 3:00,2020/12/12 3:00
143618,30594,南站路中,b'\x00',350,350,141,20,109.38225,24.306333,2020/12/12 3:00,2020/12/12 3:00
143619,30595,革新二区,b'\x00',852,852,141,21,109.373861,24.305972,2020/12/12 3:00,2020/12/12 3:00
143620,30596,车辆厂工人医院西院东门,b'\x00',315,315,141,22,109.371222,24.307472,2020/12/12 3:00,2020/12/12 3:00
143621,30597,红岩三区,b'\x00',327,327,141,23,109.374333,24.30825,2020/12/12 3:00,2020/12/12 3:00
143622,30598,建工队,b'\x00',511,511,141,24,109.378778,24.310417,2020/12/12 3:00,2020/12/12 3:00
143623,30599,火车站西广场,b'\x00',480,480,141,25,109.382722,24.312806,2020/12/12 3:00,2020/12/12 3:00
143624,30600,鹅山公园,b'\x00',393,393,141,26,109.382917,24.316333,2020/12/12 3:00,2020/12/12 3:00
143625,30601,西环路口,b'\x00',629,629,141,27,109.379278,24.320917,2020/12/12 3:00,2020/12/12 3:00
143626,30228,柳江公交站,b'\x00',0,0,401,1,109.301694,24.259778,2020/12/12 3:00,2020/12/12 3:00
143627,30229,糖厂路口,b'\x00',472,472,401,2,109.305917,24.261556,2020/12/12 3:00,2020/12/12 3:00
143628,30230,柳江火车站,b'\x00',534,534,401,3,109.311111,24.26075,2020/12/12 3:00,2020/12/12 3:00
143629,30231,柳西新城,b'\x00',181,181,401,4,109.312861,24.260417,2020/12/12 3:00,2020/12/12 3:00
143630,30232,柳江交警队,b'\x00',799,799,401,5,109.320722,24.259972,2020/12/12 3:00,2020/12/12 3:00
143631,30233,柳江文化宫广场,b'\x00',394,394,401,6,109.324528,24.25925,2020/12/12 3:00,2020/12/12 3:00
143632,30234,江城,b'\x00',478,478,401,7,109.328667,24.257194,2020/12/12 3:00,2020/12/12 3:00
143633,30235,柳江农贸市场,b'\x00',527,527,401,8,109.332306,24.260583,2020/12/12 3:00,2020/12/12 3:00
143634,30236,柳江农贸路口,b'\x00',413,413,401,9,109.334111,24.263917,2020/12/12 3:00,2020/12/12 3:00
